name,year,month,day,hour,lat,long,status,category,wind,pressure
Claudette,2003,7,12,12,23.9,-90.7,tropical storm,NA,45,1006
Claudette,2003,7,12,18,24.6,-90.9,tropical storm,NA,45,1008
Claudette,2003,7,13,0,24.9,-91.5,tropical storm,NA,45,1003
Claudette,2003,7,13,6,24.9,-91.9,tropical storm,NA,45,1005
Claudette,2003,7,13,12,25.1,-92.1,tropical storm,NA,50,999
Claudette,2003,7,13,18,25.3,-92.2,tropical storm,NA,50,995
Claudette,2003,7,14,0,25.6,-92.2,tropical storm,NA,55,991
Claudette,2003,7,14,6,26,-92.3,tropical storm,NA,55,993
Claudette,2003,7,14,12,26.7,-92.6,tropical storm,NA,55,991
Claudette,2003,7,14,18,27.3,-93,tropical storm,NA,60,989
Claudette,2003,7,15,0,27.7,-93.6,tropical storm,NA,60,988
Claudette,2003,7,15,6,27.9,-94.6,hurricane,1,65,987
Claudette,2003,7,15,12,28.3,-95.5,hurricane,1,75,982
Claudette,2003,7,15,15,28.3,-96.2,hurricane,1,80,979
Claudette,2003,7,15,18,28.6,-96.9,hurricane,1,70,984
Claudette,2003,7,16,0,28.5,-98.2,tropical storm,NA,50,995
Claudette,2003,7,16,6,28.5,-99.4,tropical storm,NA,40,999
Claudette,2003,7,16,12,28.8,-100.8,tropical storm,NA,35,1003
Claudette,2003,7,16,18,29.3,-102.6,tropical storm,NA,35,1007
Claudette,2003,7,17,0,29.9,-104.3,tropical depression,NA,30,1014
Claudette,2003,7,17,6,30.5,-106,other low,NA,25,1016
Claudette,2003,7,17,12,30.9,-107.7,other low,NA,25,1016
Danny,2003,7,16,12,30.8,-54.1,tropical depression,NA,25,1017
Danny,2003,7,16,18,31.7,-54.7,tropical depression,NA,30,1015
Danny,2003,7,17,0,32.5,-55.2,tropical storm,NA,35,1013
Danny,2003,7,17,6,33.4,-55.6,tropical storm,NA,45,1011
Danny,2003,7,17,12,34.4,-56.4,tropical storm,NA,50,1009
Danny,2003,7,17,18,35.3,-56.6,tropical storm,NA,55,1008
Danny,2003,7,18,0,36.2,-56.4,tropical storm,NA,55,1007
Danny,2003,7,18,6,37.1,-56,tropical storm,NA,55,1006
Danny,2003,7,18,12,38.1,-54.9,tropical storm,NA,60,1003
Danny,2003,7,18,18,39.2,-53.4,hurricane,1,65,1002
Danny,2003,7,19,0,40.1,-51.7,hurricane,1,65,1001
Danny,2003,7,19,6,41.1,-50,hurricane,1,65,1000
Danny,2003,7,19,12,42.1,-47.8,hurricane,1,65,1001
Danny,2003,7,19,18,42.7,-45.8,tropical storm,NA,60,1003
Danny,2003,7,20,0,42.7,-44,tropical storm,NA,55,1005
Danny,2003,7,20,6,42.5,-42.4,tropical storm,NA,45,1007
Danny,2003,7,20,12,41.9,-40.7,tropical storm,NA,40,1008
Danny,2003,7,20,18,40.9,-39.2,tropical depression,NA,30,1009
Danny,2003,7,21,0,39.8,-37.9,tropical depression,NA,30,1009
Danny,2003,7,21,6,38.8,-36.8,other low,NA,30,1010
Danny,2003,7,21,12,37.9,-36.3,other low,NA,25,1011
Danny,2003,7,21,18,37.1,-35.9,other low,NA,25,1013
Danny,2003,7,22,0,36.3,-35.8,other low,NA,25,1015
Danny,2003,7,22,6,35.7,-36.2,other low,NA,25,1017
Danny,2003,7,22,12,35.3,-36.7,other low,NA,25,1018
Danny,2003,7,22,18,35.1,-37.2,other low,NA,25,1019
Danny,2003,7,23,0,35,-37.8,other low,NA,20,1020
Danny,2003,7,23,6,34.9,-38.6,other low,NA,20,1020
Danny,2003,7,23,12,35.5,-39,other low,NA,20,1020
Danny,2003,7,23,18,36,-40,other low,NA,20,1020
Danny,2003,7,24,0,36,-40.5,other low,NA,20,1021
Danny,2003,7,24,6,36.6,-40.5,other low,NA,20,1021
Danny,2003,7,24,12,36.5,-40,other low,NA,20,1021
Danny,2003,7,24,18,36.4,-39.5,other low,NA,20,1021
Danny,2003,7,25,0,36.5,-38.9,other low,NA,20,1022
Danny,2003,7,25,6,36.3,-39.2,other low,NA,20,1022
Danny,2003,7,25,12,36,-39,other low,NA,20,1022
Danny,2003,7,25,18,35.5,-39,other low,NA,20,1022
Danny,2003,7,26,0,34.5,-39.5,other low,NA,20,1023
Danny,2003,7,26,6,33.8,-40,other low,NA,20,1023
Danny,2003,7,26,12,33,-40.5,other low,NA,20,1023
Danny,2003,7,26,18,32,-41,other low,NA,20,1023
Danny,2003,7,27,0,31,-42,other low,NA,20,1024
Danny,2003,7,27,6,31,-43.5,other low,NA,20,1024
AL062003,2003,7,19,18,12.3,-43.5,tropical depression,NA,30,1010
AL062003,2003,7,20,0,12.5,-45.2,tropical depression,NA,30,1010
AL062003,2003,7,20,6,12.7,-47,tropical depression,NA,30,1011
AL062003,2003,7,20,12,12.9,-48.8,tropical depression,NA,30,1011
AL062003,2003,7,20,18,13.2,-50.9,tropical depression,NA,30,1012
AL062003,2003,7,21,0,13.5,-53,tropical depression,NA,30,1012
AL062003,2003,7,21,6,13.8,-55.1,tropical depression,NA,30,1013
AL062003,2003,7,21,12,14,-57.4,tropical depression,NA,30,1012
AL072003,2003,7,25,12,29.3,-80.1,tropical depression,NA,25,1017
AL072003,2003,7,25,18,30.1,-80.5,tropical depression,NA,25,1017
AL072003,2003,7,26,0,30.7,-80.8,tropical depression,NA,30,1016
AL072003,2003,7,26,6,31.5,-81.3,tropical depression,NA,25,1018
AL072003,2003,7,26,12,32.3,-82,tropical depression,NA,20,1022
AL072003,2003,7,26,18,32.8,-82.6,tropical depression,NA,15,1022
AL072003,2003,7,27,0,33,-83,tropical depression,NA,15,1022
Erika,2003,8,14,18,26.4,-83.3,tropical storm,NA,35,1011
Erika,2003,8,15,0,26.6,-85.7,tropical storm,NA,40,1008
Erika,2003,8,15,6,26.4,-88.3,tropical storm,NA,40,1008
Erika,2003,8,15,12,26.1,-90.5,tropical storm,NA,45,1007
Erika,2003,8,15,18,26,-92.5,tropical storm,NA,50,1001
Erika,2003,8,16,0,25.9,-94.4,tropical storm,NA,55,995
Erika,2003,8,16,6,25.6,-96.2,tropical storm,NA,60,988
Erika,2003,8,16,10,25.3,-97.4,hurricane,1,65,986
Erika,2003,8,16,12,25.2,-97.6,hurricane,1,65,988
Erika,2003,8,16,18,24.8,-98.9,tropical storm,NA,35,1003
Erika,2003,8,17,0,24.7,-100.3,tropical depression,NA,25,1008
AL092003,2003,8,21,18,14.5,-65.5,tropical depression,NA,30,1009
AL092003,2003,8,22,0,15.2,-66.5,tropical depression,NA,30,1007
AL092003,2003,8,22,6,15.7,-67.5,tropical depression,NA,30,1008
AL092003,2003,8,22,12,16.2,-68.2,tropical depression,NA,30,1008
Fabian,2003,8,27,18,14.6,-30.7,tropical depression,NA,25,1009
Fabian,2003,8,28,0,14.7,-32.3,tropical depression,NA,30,1008
Fabian,2003,8,28,6,14.9,-34.2,tropical depression,NA,30,1008
Fabian,2003,8,28,12,15,-36.2,tropical storm,NA,35,1006
Fabian,2003,8,28,18,15.1,-38.2,tropical storm,NA,40,1004
Fabian,2003,8,29,0,15.2,-40.1,tropical storm,NA,45,1000
Fabian,2003,8,29,6,15.4,-41.8,tropical storm,NA,50,997
Fabian,2003,8,29,12,15.5,-43.1,tropical storm,NA,50,997
Fabian,2003,8,29,18,15.8,-44.3,tropical storm,NA,60,990
Fabian,2003,8,30,0,16.3,-45.6,hurricane,1,65,987
Fabian,2003,8,30,6,16.7,-46.9,hurricane,1,70,984
Fabian,2003,8,30,12,17,-48,hurricane,2,85,973
Fabian,2003,8,30,18,17.3,-49.2,hurricane,3,100,960
Fabian,2003,8,31,0,17.6,-50.3,hurricane,3,110,952
Fabian,2003,8,31,6,17.8,-51.4,hurricane,3,110,952
Fabian,2003,8,31,12,18,-52.5,hurricane,3,110,952
Fabian,2003,8,31,18,18.2,-53.5,hurricane,4,115,948
Fabian,2003,9,1,0,18.3,-54.3,hurricane,4,120,945
Fabian,2003,9,1,6,18.5,-55.3,hurricane,4,120,949
Fabian,2003,9,1,12,18.7,-56.3,hurricane,4,120,949
Fabian,2003,9,1,18,19,-57.3,hurricane,4,125,944
Fabian,2003,9,2,0,19.3,-58.3,hurricane,4,125,943
Fabian,2003,9,2,6,19.6,-59.2,hurricane,4,120,945
Fabian,2003,9,2,12,20.1,-59.9,hurricane,4,120,945
Fabian,2003,9,2,18,20.5,-60.7,hurricane,4,120,946
Fabian,2003,9,3,0,20.9,-61.3,hurricane,4,115,945
Fabian,2003,9,3,6,21.3,-61.8,hurricane,3,110,945
Fabian,2003,9,3,12,21.9,-62.3,hurricane,3,110,945
Fabian,2003,9,3,18,22.5,-62.8,hurricane,3,110,944
Fabian,2003,9,4,0,23.2,-63,hurricane,4,115,939
Fabian,2003,9,4,6,23.8,-63.3,hurricane,3,105,944
Fabian,2003,9,4,12,24.8,-63.8,hurricane,3,105,944
Fabian,2003,9,4,18,25.8,-64.3,hurricane,3,110,941
Fabian,2003,9,5,0,27.1,-64.6,hurricane,4,115,940
Fabian,2003,9,5,6,28.6,-65.1,hurricane,3,105,946
Fabian,2003,9,5,12,30.1,-65.3,hurricane,3,105,951
Fabian,2003,9,5,18,31.8,-65.3,hurricane,3,105,950
Fabian,2003,9,6,0,33.4,-64.7,hurricane,3,100,953
Fabian,2003,9,6,6,34.9,-64,hurricane,3,100,956
Fabian,2003,9,6,12,36,-62.4,hurricane,3,100,957
Fabian,2003,9,6,18,36.9,-60.4,hurricane,3,100,958
Fabian,2003,9,7,0,37.9,-58.2,hurricane,2,90,962
Fabian,2003,9,7,6,39.1,-55.7,hurricane,2,85,965
Fabian,2003,9,7,12,40.6,-53.4,hurricane,1,80,967
Fabian,2003,9,7,18,42.3,-50.7,hurricane,1,75,972
Fabian,2003,9,8,0,44.3,-47.9,hurricane,1,70,975
Fabian,2003,9,8,6,46.3,-44.7,hurricane,1,70,977
Fabian,2003,9,8,12,48.7,-40.8,hurricane,1,65,980
Fabian,2003,9,8,18,51.7,-36,extratropical,NA,65,980
Fabian,2003,9,9,0,54,-32,extratropical,NA,60,980
Fabian,2003,9,9,6,56,-29,extratropical,NA,50,982
Fabian,2003,9,9,12,58,-27,extratropical,NA,50,982
Fabian,2003,9,9,18,60,-27,extratropical,NA,40,990
Grace,2003,8,30,12,24.3,-92.4,tropical depression,NA,30,1008
Grace,2003,8,30,18,24.9,-93.3,tropical storm,NA,35,1009
Grace,2003,8,31,0,25.8,-94.3,tropical storm,NA,35,1009
Grace,2003,8,31,6,27.2,-94.9,tropical storm,NA,35,1008
Grace,2003,8,31,11,29,-95.1,tropical storm,NA,35,1007
Grace,2003,8,31,12,29.4,-95.2,tropical storm,NA,35,1007
Grace,2003,8,31,18,30.1,-95.6,tropical depression,NA,30,1009
Grace,2003,9,1,0,30.9,-96.4,tropical depression,NA,25,1009
Grace,2003,9,1,6,31.9,-96.6,tropical depression,NA,20,1010
Grace,2003,9,1,12,32.6,-96.5,tropical depression,NA,20,1010
Grace,2003,9,1,18,33.6,-95.7,tropical depression,NA,20,1011
Grace,2003,9,2,0,34.1,-95,tropical depression,NA,15,1011
Grace,2003,9,2,6,34.6,-94.5,tropical depression,NA,15,1013
Henri,2003,9,3,18,27.4,-87.7,tropical depression,NA,25,1013
Henri,2003,9,4,0,27.6,-87.8,tropical depression,NA,25,1011
Henri,2003,9,4,6,27.8,-87.6,tropical depression,NA,25,1009
Henri,2003,9,4,12,27.8,-87.2,tropical depression,NA,30,1010
Henri,2003,9,4,18,27.8,-86.3,tropical depression,NA,30,1002
Henri,2003,9,5,0,27.6,-85.8,tropical depression,NA,30,1004
Henri,2003,9,5,6,27.7,-85.1,tropical storm,NA,35,1000
Henri,2003,9,5,12,28.1,-84.4,tropical storm,NA,40,997
Henri,2003,9,5,18,28.3,-84.2,tropical storm,NA,50,997
Henri,2003,9,6,0,27.9,-83.9,tropical depression,NA,30,1002
Henri,2003,9,6,6,27.7,-83.5,tropical depression,NA,30,1005
Henri,2003,9,6,9,27.9,-82.8,tropical depression,NA,30,1006
Henri,2003,9,6,12,28.4,-81.8,tropical depression,NA,25,1007
Henri,2003,9,6,18,29.2,-80.4,tropical depression,NA,25,1006
Henri,2003,9,7,0,30,-79.5,tropical depression,NA,30,1006
Henri,2003,9,7,6,30.5,-79.2,tropical depression,NA,30,1008
Henri,2003,9,7,12,30.8,-78.5,tropical depression,NA,30,1006
Henri,2003,9,7,18,31.3,-77.9,tropical depression,NA,30,1006
Henri,2003,9,8,0,31.7,-77.1,tropical depression,NA,30,1006
Henri,2003,9,8,6,32.1,-76.5,tropical depression,NA,30,1007
Henri,2003,9,8,12,32.5,-75.9,tropical depression,NA,30,1006
Henri,2003,9,8,18,32.9,-75.3,extratropical,NA,25,1006
Isabel,2003,9,6,0,13.8,-31.4,tropical depression,NA,30,1009
Isabel,2003,9,6,6,13.9,-32.7,tropical storm,NA,35,1005
Isabel,2003,9,6,12,13.6,-33.9,tropical storm,NA,40,1003
Isabel,2003,9,6,18,13.4,-34.9,tropical storm,NA,45,1000
Isabel,2003,9,7,0,13.5,-35.8,tropical storm,NA,55,994
Isabel,2003,9,7,6,13.9,-36.5,tropical storm,NA,60,991
Isabel,2003,9,7,12,14.4,-37.3,hurricane,1,65,987
Isabel,2003,9,7,18,15.2,-38.5,hurricane,1,70,984
Isabel,2003,9,8,0,15.8,-39.7,hurricane,1,80,976
Isabel,2003,9,8,6,16.5,-40.9,hurricane,2,95,966
Isabel,2003,9,8,12,17.1,-42,hurricane,3,110,952
Isabel,2003,9,8,18,17.6,-43.1,hurricane,3,110,952
Isabel,2003,9,9,0,18.2,-44.1,hurricane,4,115,948
Isabel,2003,9,9,6,18.9,-45.2,hurricane,4,115,948
Isabel,2003,9,9,12,19.4,-46.3,hurricane,4,115,948
Isabel,2003,9,9,18,20,-47.3,hurricane,4,115,948
Isabel,2003,9,10,0,20.5,-48.3,hurricane,3,110,952
Isabel,2003,9,10,6,20.9,-49.4,hurricane,3,110,952
Isabel,2003,9,10,12,21.1,-50.4,hurricane,4,115,948
Isabel,2003,9,10,18,21.1,-51.4,hurricane,4,120,942
Isabel,2003,9,11,0,21.2,-52.3,hurricane,4,125,935
Isabel,2003,9,11,6,21.3,-53.2,hurricane,4,125,935
Isabel,2003,9,11,12,21.4,-54,hurricane,4,135,925
Isabel,2003,9,11,18,21.5,-54.8,hurricane,5,145,915
Isabel,2003,9,12,0,21.6,-55.7,hurricane,5,140,920
Isabel,2003,9,12,6,21.7,-56.6,hurricane,5,140,920
Isabel,2003,9,12,12,21.6,-57.4,hurricane,5,140,920
Isabel,2003,9,12,18,21.7,-58.2,hurricane,5,140,920
Isabel,2003,9,13,0,21.8,-59.1,hurricane,4,135,925
Isabel,2003,9,13,6,21.9,-60.1,hurricane,4,130,935
Isabel,2003,9,13,12,22.1,-61,hurricane,4,135,935
Isabel,2003,9,13,18,22.5,-62.1,hurricane,5,140,932
Isabel,2003,9,14,0,22.9,-63.3,hurricane,4,135,935
Isabel,2003,9,14,6,23.2,-64.6,hurricane,4,135,939
Isabel,2003,9,14,12,23.5,-65.8,hurricane,4,135,935
Isabel,2003,9,14,18,23.9,-67,hurricane,5,140,933
Isabel,2003,9,15,0,24.3,-67.9,hurricane,4,130,937
Isabel,2003,9,15,6,24.5,-68.8,hurricane,4,125,940
Isabel,2003,9,15,12,24.8,-69.4,hurricane,4,120,946
Isabel,2003,9,15,18,25.3,-69.8,hurricane,4,115,949
Isabel,2003,9,16,0,25.7,-70.2,hurricane,3,105,952
Isabel,2003,9,16,6,26.3,-70.5,hurricane,3,100,955
Isabel,2003,9,16,12,26.8,-70.9,hurricane,2,95,959
Isabel,2003,9,16,18,27.4,-71.2,hurricane,2,95,959
Isabel,2003,9,17,0,28.1,-71.5,hurricane,2,95,957
Isabel,2003,9,17,6,28.9,-71.9,hurricane,2,95,957
Isabel,2003,9,17,12,29.7,-72.5,hurricane,2,90,957
Isabel,2003,9,17,18,30.6,-73,hurricane,2,90,955
Isabel,2003,9,18,0,31.5,-73.5,hurricane,2,90,953
Isabel,2003,9,18,6,32.5,-74.3,hurricane,2,90,956
Isabel,2003,9,18,12,33.7,-75.2,hurricane,2,90,956
Isabel,2003,9,18,17,34.9,-76.2,hurricane,2,90,957
Isabel,2003,9,18,18,35.1,-76.4,hurricane,2,85,958
Isabel,2003,9,19,0,36.7,-77.7,hurricane,1,65,969
Isabel,2003,9,19,6,38.6,-78.9,tropical storm,NA,50,988
Isabel,2003,9,19,12,40.9,-80.3,extratropical,NA,35,997
Isabel,2003,9,19,18,43.9,-80.9,extratropical,NA,30,1000
Isabel,2003,9,20,0,48,-81,extratropical,NA,25,1000
AL142003,2003,9,8,6,11.6,-21.7,tropical depression,NA,25,1009
AL142003,2003,9,8,12,11.4,-22.2,tropical depression,NA,25,1009
AL142003,2003,9,8,18,11.2,-22.6,tropical depression,NA,25,1009
AL142003,2003,9,9,0,11.2,-23,tropical depression,NA,25,1008
AL142003,2003,9,9,6,11.6,-23.6,tropical depression,NA,25,1007
AL142003,2003,9,9,12,12.4,-24.4,tropical depression,NA,30,1007
AL142003,2003,9,9,18,13.6,-24.9,tropical depression,NA,30,1007
AL142003,2003,9,10,0,14.6,-25,tropical depression,NA,25,1008
AL142003,2003,9,10,6,15.3,-25.1,tropical depression,NA,25,1009
AL142003,2003,9,10,12,15.9,-25.2,tropical depression,NA,25,1010
Juan,2003,9,24,12,28.2,-62.4,tropical depression,NA,25,1009
Juan,2003,9,24,18,28.3,-62.2,tropical depression,NA,30,1007
Juan,2003,9,25,0,28.4,-62,tropical storm,NA,35,1006
Juan,2003,9,25,6,28.8,-61.7,tropical storm,NA,40,1002
Juan,2003,9,25,12,29.2,-61.4,tropical storm,NA,45,1000
Juan,2003,9,25,18,30.4,-61.6,tropical storm,NA,50,996
Juan,2003,9,26,0,30.9,-61.8,tropical storm,NA,55,992
Juan,2003,9,26,6,31.1,-61.8,tropical storm,NA,60,990
Juan,2003,9,26,12,31.8,-62,hurricane,1,65,987
Juan,2003,9,26,18,32.5,-62,hurricane,1,70,987
Juan,2003,9,27,0,33.3,-62,hurricane,1,75,984
Juan,2003,9,27,6,34.4,-62.2,hurricane,1,75,981
Juan,2003,9,27,12,35.2,-62.8,hurricane,1,75,979
Juan,2003,9,27,18,35.5,-63.2,hurricane,2,90,969
Juan,2003,9,28,0,36.3,-63.6,hurricane,2,90,970
Juan,2003,9,28,6,37.1,-64,hurricane,2,90,970
Juan,2003,9,28,12,38.5,-64.1,hurricane,2,90,970
Juan,2003,9,28,18,40.2,-64.1,hurricane,2,90,970
Juan,2003,9,29,0,42.8,-63.9,hurricane,2,85,972
Juan,2003,9,29,3,44.4,-63.8,hurricane,2,85,973
Juan,2003,9,29,6,46,-63.8,hurricane,1,65,982
Juan,2003,9,29,12,49.8,-62.4,tropical storm,NA,45,995
Kate,2003,9,25,18,11.8,-37.7,tropical depression,NA,30,1008
Kate,2003,9,26,0,12.8,-38.5,tropical depression,NA,30,1008
Kate,2003,9,26,6,14,-39.4,tropical depression,NA,30,1008
Kate,2003,9,26,12,15.2,-40.2,tropical depression,NA,30,1007
Kate,2003,9,26,18,16.6,-41,tropical depression,NA,30,1007
Kate,2003,9,27,0,18,-41.8,tropical depression,NA,30,1007
Kate,2003,9,27,6,19.2,-43,tropical depression,NA,30,1007
Kate,2003,9,27,12,20,-43.8,tropical depression,NA,30,1007
Kate,2003,9,27,18,21,-44.2,tropical storm,NA,35,1005
Kate,2003,9,28,0,22,-44.5,tropical storm,NA,45,1000
Kate,2003,9,28,6,23,-44.3,tropical storm,NA,50,997
Kate,2003,9,28,12,23.9,-43.6,tropical storm,NA,50,997
Kate,2003,9,28,18,24.8,-42.6,tropical storm,NA,50,997
Kate,2003,9,29,0,26.1,-41.3,tropical storm,NA,50,997
Kate,2003,9,29,6,27.2,-39.9,tropical storm,NA,55,994
Kate,2003,9,29,12,28.3,-38.2,tropical storm,NA,55,991
Kate,2003,9,29,18,29.2,-36.8,hurricane,1,65,987
Kate,2003,9,30,0,30,-35.4,hurricane,1,65,987
Kate,2003,9,30,6,30.8,-34.8,tropical storm,NA,55,992
Kate,2003,9,30,12,31.8,-35.1,tropical storm,NA,55,992
Kate,2003,9,30,18,32.6,-36,tropical storm,NA,50,996
Kate,2003,10,1,0,32.5,-37.1,tropical storm,NA,50,997
Kate,2003,10,1,6,32.4,-38.3,tropical storm,NA,50,997
Kate,2003,10,1,12,32.2,-39.6,tropical storm,NA,55,994
Kate,2003,10,1,18,31.7,-40.9,hurricane,1,65,987
Kate,2003,10,2,0,31.1,-42.1,hurricane,1,65,987
Kate,2003,10,2,6,30.3,-43,hurricane,1,75,979
Kate,2003,10,2,12,30.1,-43.6,hurricane,1,75,979
Kate,2003,10,2,18,29.9,-44.7,hurricane,1,80,976
Kate,2003,10,3,0,29.6,-45.8,hurricane,1,80,976
Kate,2003,10,3,6,29.4,-46.9,hurricane,2,90,970
Kate,2003,10,3,12,29.4,-47.8,hurricane,2,90,970
Kate,2003,10,3,18,29.6,-49.1,hurricane,3,100,962
Kate,2003,10,4,0,29.9,-50.3,hurricane,3,100,962
Kate,2003,10,4,6,30.1,-51.6,hurricane,3,100,962
Kate,2003,10,4,12,30.1,-52.8,hurricane,3,105,956
Kate,2003,10,4,18,30.2,-54,hurricane,3,110,952
Kate,2003,10,5,0,30.3,-54.7,hurricane,3,100,962
Kate,2003,10,5,6,30.4,-55.5,hurricane,2,95,968
Kate,2003,10,5,12,30.7,-56.1,hurricane,2,90,973
Kate,2003,10,5,18,31.4,-56.4,hurricane,2,85,975
Kate,2003,10,6,0,32.3,-56.2,hurricane,1,80,977
Kate,2003,10,6,6,33.5,-56,hurricane,1,80,977
Kate,2003,10,6,12,35.2,-55.6,hurricane,1,75,979
Kate,2003,10,6,18,36.9,-55,hurricane,1,70,983
Kate,2003,10,7,0,38.6,-54,hurricane,1,65,987
Kate,2003,10,7,6,40.5,-52.1,tropical storm,NA,60,987
Kate,2003,10,7,12,43.8,-49.5,tropical storm,NA,60,987
Kate,2003,10,7,18,47.5,-47.2,tropical storm,NA,60,980
Kate,2003,10,8,0,52,-44,extratropical,NA,60,978
Kate,2003,10,8,6,56.5,-40.5,extratropical,NA,65,974
Kate,2003,10,8,12,59.5,-37,extratropical,NA,65,974
Kate,2003,10,8,18,61.1,-33.4,extratropical,NA,65,970
Kate,2003,10,9,0,62.1,-28.7,extratropical,NA,60,970
Kate,2003,10,9,6,62.5,-24,extratropical,NA,55,972
Kate,2003,10,9,12,62.6,-19,extratropical,NA,55,973
Kate,2003,10,9,18,62.5,-12.6,extratropical,NA,50,976
Kate,2003,10,10,0,63,-6,extratropical,NA,50,980
Larry,2003,9,27,18,18.5,-84.7,other low,NA,15,1009
Larry,2003,9,28,0,18.7,-84.9,other low,NA,15,1009
Larry,2003,9,28,6,19,-85.3,other low,NA,20,1008
Larry,2003,9,28,12,19.3,-86,other low,NA,20,1008
Larry,2003,9,28,18,19.7,-86.9,other low,NA,20,1008
Larry,2003,9,29,0,20,-87.5,other low,NA,20,1007
Larry,2003,9,29,6,20.3,-88.2,other low,NA,20,1007
Larry,2003,9,29,12,20.6,-88.9,other low,NA,20,1007
Larry,2003,9,29,18,21,-89.6,other low,NA,20,1007
Larry,2003,9,30,0,21.2,-90.5,extratropical,NA,25,1007
Larry,2003,9,30,6,21.4,-91.5,extratropical,NA,25,1007
Larry,2003,9,30,12,21.3,-92.1,extratropical,NA,30,1007
Larry,2003,9,30,18,21.2,-92.5,extratropical,NA,35,1006
Larry,2003,10,1,0,20.9,-92.9,extratropical,NA,40,1006
Larry,2003,10,1,6,20.9,-92.9,extratropical,NA,40,1005
Larry,2003,10,1,12,21,-93,extratropical,NA,40,1004
Larry,2003,10,1,18,21,-93.2,tropical storm,NA,45,1003
Larry,2003,10,2,0,20.9,-93.4,tropical storm,NA,45,1002
Larry,2003,10,2,6,20.7,-93.4,tropical storm,NA,45,1000
Larry,2003,10,2,12,20.5,-93.4,tropical storm,NA,45,998
Larry,2003,10,2,18,20.4,-93.6,tropical storm,NA,50,996
Larry,2003,10,3,0,20.5,-94,tropical storm,NA,55,993
Larry,2003,10,3,6,20.3,-94.3,tropical storm,NA,50,994
Larry,2003,10,3,12,20.1,-94.5,tropical storm,NA,50,994
Larry,2003,10,3,18,19.9,-94.7,tropical storm,NA,50,995
Larry,2003,10,4,0,19.6,-94.5,tropical storm,NA,50,995
Larry,2003,10,4,6,19.5,-94,tropical storm,NA,50,994
Larry,2003,10,4,12,19.3,-93.8,tropical storm,NA,50,994
Larry,2003,10,4,18,18.8,-93.8,tropical storm,NA,50,996
Larry,2003,10,5,0,18.6,-93.6,tropical storm,NA,50,996
Larry,2003,10,5,6,18.5,-93.5,tropical storm,NA,50,996
Larry,2003,10,5,10,18.4,-93.5,tropical storm,NA,50,996
Larry,2003,10,5,12,18.4,-93.5,tropical storm,NA,50,997
Larry,2003,10,5,18,18.2,-93.7,tropical storm,NA,40,1000
Larry,2003,10,6,0,17.9,-93.8,tropical storm,NA,35,1003
Larry,2003,10,6,6,17.5,-93.9,tropical depression,NA,25,1005
Larry,2003,10,6,12,17.2,-94.1,other low,NA,20,1006
Larry,2003,10,6,18,16.9,-94.3,other low,NA,20,1006
Larry,2003,10,7,0,16.6,-94.5,other low,NA,15,1007
Larry,2003,10,7,6,16.3,-94.7,other low,NA,15,1007
Larry,2003,10,7,12,16,-95,other low,NA,15,1008
Larry,2003,10,7,18,15.8,-95.3,other low,NA,15,1009
Mindy,2003,10,10,18,19.1,-68.8,tropical storm,NA,40,1004
Mindy,2003,10,11,0,20.1,-69.7,tropical storm,NA,40,1002
Mindy,2003,10,11,6,20.9,-70.4,tropical storm,NA,40,1003
Mindy,2003,10,11,12,21.8,-71.3,tropical storm,NA,35,1007
Mindy,2003,10,11,18,22.7,-71.5,tropical storm,NA,35,1007
Mindy,2003,10,12,0,23.6,-71.9,tropical storm,NA,35,1006
Mindy,2003,10,12,6,24,-72.4,tropical depression,NA,30,1007
Mindy,2003,10,12,12,24.7,-72.2,tropical depression,NA,30,1008
Mindy,2003,10,12,18,25.5,-72,tropical depression,NA,30,1008
Mindy,2003,10,13,0,25.6,-71,tropical depression,NA,30,1008
Mindy,2003,10,13,6,25.7,-70.3,tropical depression,NA,30,1008
Mindy,2003,10,13,12,25.8,-69.3,tropical depression,NA,30,1008
Mindy,2003,10,13,18,25.9,-68.3,tropical depression,NA,30,1007
Mindy,2003,10,14,0,25.9,-67.7,tropical depression,NA,25,1008
Nicholas,2003,10,13,0,9.5,-37,tropical depression,NA,25,1009
Nicholas,2003,10,13,6,9.5,-37.7,tropical depression,NA,25,1008
Nicholas,2003,10,13,12,9.6,-38.4,tropical depression,NA,25,1008
Nicholas,2003,10,13,18,9.9,-38.9,tropical depression,NA,30,1007
Nicholas,2003,10,14,0,10.2,-39.5,tropical depression,NA,30,1006
Nicholas,2003,10,14,6,10.5,-40.3,tropical depression,NA,30,1006
Nicholas,2003,10,14,12,10.7,-41.1,tropical depression,NA,30,1006
Nicholas,2003,10,14,18,10.9,-41.9,tropical storm,NA,35,1005
Nicholas,2003,10,15,0,11.2,-42.5,tropical storm,NA,40,1003
Nicholas,2003,10,15,6,11.5,-43.1,tropical storm,NA,45,1000
Nicholas,2003,10,15,12,11.8,-43.7,tropical storm,NA,45,1000
Nicholas,2003,10,15,18,12.2,-44.3,tropical storm,NA,45,1000
Nicholas,2003,10,16,0,12.6,-45,tropical storm,NA,45,1000
Nicholas,2003,10,16,6,13.1,-45.6,tropical storm,NA,45,1000
Nicholas,2003,10,16,12,13.5,-46,tropical storm,NA,50,997
Nicholas,2003,10,16,18,14,-46.6,tropical storm,NA,55,994
Nicholas,2003,10,17,0,14.4,-47.2,tropical storm,NA,55,995
